node_id,segment,lat,lon,planned_sog_knots,actual_sog_knots,planned_sws_knots,actual_sws_knots,distance_nm,time_h,fuel_mt,cum_distance_nm,cum_time_h,cum_fuel_mt,beaufort,wave_height_m,current_knots,heading_deg
60,2,22.325493044139545,64.54451851676734,12.033917826654056,12.033917826654056,11.9049072265625,11.9049072265625,12.000000000000455,0.9971814809489162,1.187837280472988,746.198959083289,63.80900989689399,76.78148196496178,3,0.7400000095367432,0.2173284314106144,118.22898104127734
61,2,22.230846591807826,64.73475332694801,12.033917826654056,12.033917826654056,11.9525146484375,11.9525146484375,11.999999999999886,0.9971814809488689,1.2021447368163474,758.1989590832889,64.80619137784286,77.98362670177814,3,0.7400000095367432,0.13745056372739325,118.30109982763896
62,2,22.135979234091778,64.92473113252721,12.033917826654056,12.033917826654056,12.218017578125,12.218017578125,11.999999999999886,0.9971814809488689,1.2840476559116991,770.1989590832887,65.80337285879173,79.26767435768983,3,0.699999988079071,0.29157668545230675,118.37283034766627
63,2,22.040892311351588,65.11445289918954,12.033917826654056,12.033917826654056,12.108154296875,12.108154296875,12.000000000000114,0.9971814809488878,1.2497200726506321,782.1989590832889,66.80055433974061,80.51739443034046,4,0.6600000262260437,0.30734877606962463,118.44417287971834
64,2,21.945587161018047,65.30391960003178,12.033917826654056,12.033917826654056,12.2381591796875,12.2381591796875,12.000000000000114,0.9971814809488878,1.2904084508797529,794.198959083289,67.7977358206895,81.80780288122021,4,0.6600000262260437,0.2749011274547865,118.51512770756263
65,2,21.85006511758026,65.4931322154511,12.033917826654056,12.033917826654056,12.2857666015625,12.2857666015625,15.044995602609788,1.250215916323316,1.636803354031693,809.2439546858988,69.04795173701281,83.44460623525191,4,0.6600000262260437,0.2173284314106144,118.58569512024215
66,3,21.73,65.73,11.957667641969776,11.957667641969776,12.09716796875,12.09716796875,11.999999999999886,1.0035401852014627,1.254268748367347,821.2439546858986,70.05149192221427,84.69887498361926,4,0.6600000262260437,0.13745056372739325,138.5954599747081
67,3,21.5800287738682,65.8721489652029,11.957667641969776,11.957667641969776,11.9744873046875,11.9744873046875,12.000000000000341,1.0035401852015007,1.216494787930017,833.243954685899,71.05503210741577,85.91536977154928,3,0.7599999904632568,0.4123516911821798,138.64791544713336
68,3,21.42993717840571,66.0140037877382,11.957667641969776,11.957667641969776,11.8499755859375,11.8499755859375,11.999999999999432,1.0035401852014247,1.1789403599445,845.2439546858984,72.0585722926172,87.09431013149378,3,0.7599999904632568,0.30734877606962463,138.6999169596002
69,3,21.27972638091531,66.15556708753768,11.957667641969776,11.957667641969776,11.92138671875,11.92138671875,12.000000000000682,1.0035401852015293,1.2003828937620629,857.2439546858991,73.06211247781873,88.29469302525585,4,0.699999988079071,0.4346568628212288,138.75146626712936
70,3,21.129397541561023,66.29684147385288,11.957667641969776,11.957667641969776,12.06787109375,12.06787109375,11.999999999999773,1.0035401852014532,1.2451780500381155,869.2439546858989,74.06565266302019,89.53987107529397,4,0.699999988079071,0.2749011274547865,138.80256510984813
71,3,20.97895181344168,66.43782954531436,11.957667641969776,11.957667641969776,12.0477294921875,12.0477294921875,11.999999999999886,1.0035401852014627,1.2389537431350646,881.2439546858988,75.06919284822165,90.77882481842904,3,0.800000011920929,0.35043154112978575,138.8532152129319
