node_id,segment,lat,lon,planned_sog_knots,actual_sog_knots,planned_sws_knots,actual_sws_knots,distance_nm,time_h,fuel_mt,cum_distance_nm,cum_time_h,cum_fuel_mt,beaufort,wave_height_m,current_knots,heading_deg
113,5,14.18,72.07,13,12.577733591230913,13.419189453125,13.0,11.999999999999773,0.9540669559391899,1.4798360821520706,1401.491730384442,110.08162319478538,168.43345602016933,3,1.059999942779541,0.9179265916218767,140.6732913081536
114,5,14.025360048274443,72.20055477925067,13,12.655711997551716,13.34228515625,13.0,11.999999999999773,0.9481884545350912,1.4707180444371983,1413.4917303844418,111.02981164932046,169.90417406460654,3,1.0399999618530273,0.4859611102365778,140.70510237686446
115,5,13.870650244583084,72.33093359722214,13,12.504913150554106,13.492431640625,13.0,12.000000000000682,0.9596228182895415,1.4884536802381787,1425.4917303844425,111.98943446761001,171.3926277448447,3,1.0399999618530273,0.863930898402731,140.73652909424285
116,5,13.7158714831209,72.46113862849901,13,12.527420438489933,13.470458984375,13.0,11.999999999999773,0.9578987197659875,1.4857794620520675,1437.4917303844422,112.947333187376,172.87840720689678,3,1.0199999809265137,0.9719222204731556,140.76757251859505
117,5,13.561024654088378,72.59117204060496,13,12.486693009036735,13.514404296875,13.0,12.0,0.9610230660204019,1.490625579289057,1449.4917303844422,113.9083562533964,174.36903278618584,2,1.0,0.9719222204731556,140.79823369511007
118,5,13.406110643745686,72.72103599408304,13,12.579836406336117,13.419189453125,13.0,12.000000000000455,0.9539074764085473,1.4795887163227226,1461.4917303844427,114.86226372980495,175.84862150250856,2,1.0,0.8099352051835853,140.8285136559315
119,5,13.251130334466582,72.8507326425759,13,12.56110468480652,13.4393310546875,13.0,11.999999999999773,0.9553299889709987,1.4817951499531148,1473.4917303844425,115.81759371877595,177.33041665246168,2,1.0,0.7019438187452938,140.8584134202017
120,5,13.096084604791972,72.9802641329061,13,12.879248647878791,13.1207275390625,13.0,12.0,0.9317313709892849,1.4451917583768021,1485.4917303844425,116.74932508976524,178.7756084108385,2,0.9800000190734863,0.3239740949470075,140.8879339940561
121,5,12.940974329483192,73.10963260515658,13,12.948906757423304,13.0511474609375,13.0,12.0,0.9267191605284116,1.43741740895073,1497.4917303844425,117.67604425029364,180.2130258197892,2,0.9800000190734863,0.21598272460068274,140.91707637070795
122,5,12.785800379574962,73.2388401927511,13,13.0,12.9193115234375,12.9193115234375,11.999999999999545,0.923076923076888,1.405273013658949,1509.491730384442,118.59912117337053,181.61829883344816,2,0.9800000190734863,0.21598272460068274,140.94584153045176
123,5,12.630563622428093,73.36788902253481,13,13.0,12.9229736328125,12.9229736328125,12.0,0.9230769230769231,1.4064683689300537,1521.491730384442,119.52219809644745,183.02476720237823,2,0.9800000190734863,0.10799136230034137,140.97423044071476
124,5,12.475264921781838,73.49678121485485,13,13.0,12.8424072265625,12.8424072265625,11.999999999999773,0.9230769230769056,1.380326754876989,1533.4917303844418,120.44527501952436,184.40509395725522,1,0.9800000190734863,0.16198704747350376,141.0022440560935
125,5,12.319905137806,73.62551888364092,13,13.0,12.8057861328125,12.8057861328125,12.000000000000227,0.9230769230769406,1.3685520773306759,1545.491730384442,121.3683519426013,185.77364603458588,1,0.9800000190734863,0.21598272460068274,141.02988331838046
126,5,12.164485127152723,73.75410413648605,13,13.0,12.730712890625,12.730712890625,12.000000000000227,0.9230769230769406,1.3446237139922916,1557.4917303844422,122.29142886567823,187.11826974857817,1,0.9599999785423279,0.3239740949470075,141.05714915661156
127,5,12.009005743008043,73.88253907472722,13,13.0,12.694091796875,12.694091796875,11.999999999999773,0.9230769230769056,1.3330532514594495,1569.491730384442,123.21450578875513,188.45132300003763,1,0.9800000190734863,0.3239740949470075,141.08404248709334
128,5,11.8534678351431,74.01082579352615,13,13.0,12.935791015625,12.935791015625,12.000000000000455,0.9230769230769581,1.4106574502984641,1581.4917303844425,124.1375827118321,189.8619804503361,1,0.9800000190734863,0.10799136230034137,141.11056421343022
129,5,11.697872249965128,74.1389663819501,13,13.0,12.8424072265625,12.8424072265625,11.999999999999545,0.923076923076888,1.3803267548769629,1593.491730384442,125.06065963490899,191.24230720521305,1,0.9800000190734863,0.16198704747350376,141.1367152265898
130,5,11.542219830568152,74.26696292305253,13,13.0,12.8369140625,12.8369140625,12.000000000000227,0.9230769230769406,1.3785562647185192,1605.4917303844422,125.98373655798592,192.62086346993158,1,0.9599999785423279,0.5399568034557235,141.16249640489153
131,5,11.386511416783401,74.39481749395406,13,13.0,12.972412109375,12.972412109375,12.000000000000227,0.9230769230769406,1.4226720704577536,1617.4917303844425,126.90681348106285,194.04353554038934,1,0.9599999785423279,0.3239740949470075,141.18790861408448
132,5,11.230747845229503,74.52253216592315,13,13.0,12.833251953125,12.833251953125,12.000000000000227,0.9230769230769406,1.377376779433853,1629.4917303844427,127.82989040413979,195.4209123198232,1,0.9399999976158142,0.26997840172786175,141.21295270735885
133,5,11.074929949362355,74.65010900445695,13,13.0,12.7325439453125,12.7325439453125,11.999999999999773,0.9230769230769056,1.3452039879437643,1641.4917303844425,128.7529673272167,196.76611630776696,1,0.9399999976158142,0.3239740949470075,141.23762952537692
134,5,10.919058559524803,74.77755006936214,13,13.0,12.957763671875,12.957763671875,12.000000000000455,0.9230769230769581,1.4178580699855374,1653.491730384443,129.67604425029367,198.1839743777525,1,0.9200000166893005,0.21598272460068274,141.26193989630582
135,5,10.76313450299602,74.90485741483575,13,12.821267273096142,13.1793212890625,13.0,11.999999999999318,0.9359449221669255,1.4517273217645192,1665.4917303844422,130.6119891724606,199.635701699517,1,0.9200000166893005,0.3239740949470075,141.28588463588252
136,5,10.607158604040661,75.03203308954589,13,12.835215587283058,13.1646728515625,13.0,12.08702341486537,0.9417078608980293,1.4606661122974371,1677.5787537993076,131.55369703335862,201.09636781181445,1,0.8999999761581421,0.16198704747350376,141.309464547382
